date,headline,url
2014-10-10,NZUs remain quiet,https://www.carbonnews.co.nz/story.asp?storyID=8179
2014-10-13,Week ends quietly at $4.40,https://www.carbonnews.co.nz/story.asp?storyID=8191
2014-10-14,Year-end often active,https://www.carbonnews.co.nz/story.asp?storyID=8198
2014-10-15,NZUs unchanged,https://www.carbonnews.co.nz/story.asp?storyID=8199
2014-10-16,NZUs close $4.45,https://www.carbonnews.co.nz/story.asp?storyID=8200
2014-10-17,NZUs move slightly lower,https://www.carbonnews.co.nz/story.asp?storyID=8202
2014-10-20,Market remains quiet,https://www.carbonnews.co.nz/story.asp?storyID=8212
2014-10-22,New Zealand is 'least-cost' carbon,https://www.carbonnews.co.nz/story.asp?storyID=8217
2014-10-23,NZUs tick sideways,https://www.carbonnews.co.nz/story.asp?storyID=8218
2014-10-28,NZUs consolidate and look to move higher,https://www.carbonnews.co.nz/story.asp?storyID=8224
2014-10-29,NZUs quiet but bid,https://www.carbonnews.co.nz/story.asp?storyID=8231
2014-10-31,NZUs sell off a  little,https://www.carbonnews.co.nz/story.asp?storyID=8232
2014-11-03,NZUs hold,https://www.carbonnews.co.nz/story.asp?storyID=8241
2014-11-04,European carbon very firm on unit cancellation news,https://www.carbonnews.co.nz/story.asp?storyID=8252
2014-11-07,NZUs close $4.35,https://www.carbonnews.co.nz/story.asp?storyID=8253
2014-11-10,NZUs close $4.35,https://www.carbonnews.co.nz/story.asp?storyID=8265
2014-11-11,NZ market lacklustre - for now,https://www.carbonnews.co.nz/story.asp?storyID=8270
2014-11-12,No selling of spot NZUs,https://www.carbonnews.co.nz/story.asp?storyID=8269
2014-11-13,Spot NZUs find support at $4.25,https://www.carbonnews.co.nz/story.asp?storyID=8271
2014-11-14,Spot NZUs trade $4.35,https://www.carbonnews.co.nz/story.asp?storyID=8272
2014-11-17,Spot NZUs close week at $4.35,https://www.carbonnews.co.nz/story.asp?storyID=8281
2014-11-18,Speculators start to pocket the profits,https://www.carbonnews.co.nz/story.asp?storyID=8292
2014-11-24,NZUs bubble at $4.30,https://www.carbonnews.co.nz/story.asp?storyID=8300
2014-11-25,Spot NZUs remain quiet,https://www.carbonnews.co.nz/story.asp?storyID=8311
2014-11-26,Spot NZUs moribund,https://www.carbonnews.co.nz/story.asp?storyID=8312
2014-11-28,Slight move on spot NZUs,https://www.carbonnews.co.nz/story.asp?storyID=8313
2014-12-01,Spot NZUs jump,https://www.carbonnews.co.nz/story.asp?storyID=8325
2014-12-02,Get in now,https://www.carbonnews.co.nz/story.asp?storyID=8335
2014-12-03,Spot NZUs track higher,https://www.carbonnews.co.nz/story.asp?storyID=8334
2014-12-04,Spot NZUs close $5 bid,https://www.carbonnews.co.nz/story.asp?storyID=8337
2014-12-05,Spot NZUs close $5 bid..again,https://www.carbonnews.co.nz/story.asp?storyID=8338
2014-12-08,Spot NZUs maintain recent highs,https://www.carbonnews.co.nz/story.asp?storyID=8344
2014-12-09,Spot NZUs hold at $5,https://www.carbonnews.co.nz/story.asp?storyID=8353
2014-12-15,Spot NZUs hit two-year high,https://www.carbonnews.co.nz/story.asp?storyID=8362
2014-12-17,Spot NZUs hold the mid $5s,https://www.carbonnews.co.nz/story.asp?storyID=8368
2014-12-18,Spot NZUs consolidate at $5.40,https://www.carbonnews.co.nz/story.asp?storyID=8369
2014-12-19,Spot NZUs close firm at $5.55,https://www.carbonnews.co.nz/story.asp?storyID=8370
2015-01-20,New Zealand carbon starts the year on a rise,https://www.carbonnews.co.nz/story.asp?storyID=8388
2015-01-22,NZUs trade at $6,https://www.carbonnews.co.nz/story.asp?storyID=8387
2015-01-28,NZUs remain steady,https://www.carbonnews.co.nz/story.asp?storyID=8408
2015-01-30,NZUs likely to close January around $6,https://www.carbonnews.co.nz/story.asp?storyID=8409
2015-02-02,Risk skewed to the upside,https://www.carbonnews.co.nz/story.asp?storyID=8421
2015-02-03,NZUs edge up,https://www.carbonnews.co.nz/story.asp?storyID=8429
2015-02-04,Spot NZUs range-bound,https://www.carbonnews.co.nz/story.asp?storyID=8428
2015-02-09,"NZU trade light, but volume expected to pick up",https://www.carbonnews.co.nz/story.asp?storyID=8443
2015-02-11,"Market liquid and steady, but slow",https://www.carbonnews.co.nz/story.asp?storyID=8444
2015-02-12,NZ carbon still light in volume,https://www.carbonnews.co.nz/story.asp?storyID=8445
2015-02-16,"NZ firm, but Europe bullish",https://www.carbonnews.co.nz/story.asp?storyID=8461
2015-02-24,NZUs continue in the high $5s,https://www.carbonnews.co.nz/story.asp?storyID=8473
2015-02-26,NZUs cheap at $5.86,https://www.carbonnews.co.nz/story.asp?storyID=8475
2015-02-27,Market might go higher,https://www.carbonnews.co.nz/story.asp?storyID=8474
2015-03-02,"NZUs holding range, but likely to rise",https://www.carbonnews.co.nz/story.asp?storyID=8487
2015-03-03,Won't take much for market to move higher,https://www.carbonnews.co.nz/story.asp?storyID=8491
2015-03-04,Next stop $7?,https://www.carbonnews.co.nz/story.asp?storyID=8492
2015-03-05,NZUs edge up,https://www.carbonnews.co.nz/story.asp?storyID=8493
2015-03-06,NZ carbon consolidating around $6,https://www.carbonnews.co.nz/story.asp?storyID=8494
2015-03-09,NZ carbon prices hold in $6 range,https://www.carbonnews.co.nz/story.asp?storyID=8500
2015-03-10,Sellers few and far between,https://www.carbonnews.co.nz/story.asp?storyID=8509
2015-03-11,Next stop $6.50,https://www.carbonnews.co.nz/story.asp?storyID=8508
2015-03-12,Leave the market to do its job,https://www.carbonnews.co.nz/story.asp?storyID=8507
2015-03-16,The long march continues,https://www.carbonnews.co.nz/story.asp?storyID=8510
2015-03-17,A quiet start to the week,https://www.carbonnews.co.nz/story.asp?storyID=8522
2015-03-18,NZUs hold around three-year highs,https://www.carbonnews.co.nz/story.asp?storyID=8523
2015-03-19,NZUs quiet at $6.45,https://www.carbonnews.co.nz/story.asp?storyID=8524
2015-03-20,NZUs move higher,https://www.carbonnews.co.nz/story.asp?storyID=8525
2015-03-23,NZUs remain firm,https://www.carbonnews.co.nz/story.asp?storyID=8526
2015-03-24,Buyers starting to queue,https://www.carbonnews.co.nz/story.asp?storyID=8545
2015-03-25,Stability is what we need,https://www.carbonnews.co.nz/story.asp?storyID=8546
2015-03-26,NZUs trade in smalls at $6.55,https://www.carbonnews.co.nz/story.asp?storyID=8547
2015-03-27,NZUs trading a bit in small range,https://www.carbonnews.co.nz/story.asp?storyID=8548
2015-03-30,Liquidity not far away,https://www.carbonnews.co.nz/story.asp?storyID=8549
2015-03-31,Market grinding upwards,https://www.carbonnews.co.nz/story.asp?storyID=8565
2015-04-01,Nothing to push this market lower,https://www.carbonnews.co.nz/story.asp?storyID=8564
2015-04-07,NZUs remain bid,https://www.carbonnews.co.nz/story.asp?storyID=8579
2015-04-08,NZUs remain bid,https://www.carbonnews.co.nz/story.asp?storyID=8586
2015-04-09,NZUs well-traded and well-quoted,https://www.carbonnews.co.nz/story.asp?storyID=8588
2015-04-10,Time for a united front on carbon,https://www.carbonnews.co.nz/story.asp?storyID=8587
2015-04-13,Quiet end to the week,https://www.carbonnews.co.nz/story.asp?storyID=8598
2015-04-14,Spot NZUs close at $6.60,https://www.carbonnews.co.nz/story.asp?storyID=8603
2015-04-15,Spot NZUs continue to trade the range,https://www.carbonnews.co.nz/story.asp?storyID=8604
2015-04-16,Quiet day on the market,https://www.carbonnews.co.nz/story.asp?storyID=8605
2015-04-17,Spot NZUs may head lower in the short-term,https://www.carbonnews.co.nz/story.asp?storyID=8606
2015-04-20,Procurement interest still there,https://www.carbonnews.co.nz/story.asp?storyID=8615
2015-04-21,Spot NZUs drift slightly lower,https://www.carbonnews.co.nz/story.asp?storyID=8622
2015-04-22,Spot NZUs have busy day,https://www.carbonnews.co.nz/story.asp?storyID=8623
2015-04-24,Spot NZUs continue to drift,https://www.carbonnews.co.nz/story.asp?storyID=8624
2015-04-28,NZUs settle at the end of the week,https://www.carbonnews.co.nz/story.asp?storyID=8637
2015-05-04,NZ carbon is domestic at last,https://www.carbonnews.co.nz/story.asp?storyID=8655
2015-05-05,NZUs remain quiet,https://www.carbonnews.co.nz/story.asp?storyID=8661
2015-05-06,Keep buying the dips,https://www.carbonnews.co.nz/story.asp?storyID=8662
2015-05-08,Many portfolios in lock-down,https://www.carbonnews.co.nz/story.asp?storyID=8664
2015-05-11,Spot NZUs close at $5.95,https://www.carbonnews.co.nz/story.asp?storyID=8682
2015-05-14,Spot NZUs hit $6.05 on small volume,https://www.carbonnews.co.nz/story.asp?storyID=8683
2015-05-15,Spot NZUs quiet beyond measure,https://www.carbonnews.co.nz/story.asp?storyID=8684
2015-05-18,Spot NZUs close at $5.75,https://www.carbonnews.co.nz/story.asp?storyID=8703
2015-05-20,Spot NZUs trade size at $5.40,https://www.carbonnews.co.nz/story.asp?storyID=8708
2015-05-21,NZUs trade to six-month low,https://www.carbonnews.co.nz/story.asp?storyID=8709
2015-05-25,"Spot NZUs could go lower, but are still good buying",https://www.carbonnews.co.nz/story.asp?storyID=8720
2015-06-04,Spot NZUs quiet,https://www.carbonnews.co.nz/story.asp?storyID=8741
2015-06-05,Spot NZUs trade up,https://www.carbonnews.co.nz/story.asp?storyID=8742
2015-06-08,Spot NZUs may have bottomed,https://www.carbonnews.co.nz/story.asp?storyID=8747
2015-06-09,Good volumes of spot NZUs traded,https://www.carbonnews.co.nz/story.asp?storyID=8762
2015-06-10,Prices continue to rise,https://www.carbonnews.co.nz/story.asp?storyID=8763
2015-06-11,Carbon marches higher,https://www.carbonnews.co.nz/story.asp?storyID=8764
2015-06-15,Spot NZUs equal April's high,https://www.carbonnews.co.nz/story.asp?storyID=8775
2015-06-16,NZUs run at $7,https://www.carbonnews.co.nz/story.asp?storyID=8779
2015-06-17,Spot NZUs remain firm,https://www.carbonnews.co.nz/story.asp?storyID=8789
2015-06-19,Spot NZUs corrects slightly but remains a buy,https://www.carbonnews.co.nz/story.asp?storyID=8788
2015-06-22,NZUs hold buyers' interest,https://www.carbonnews.co.nz/story.asp?storyID=8787
2015-06-23,Spot NZUs quiet,https://www.carbonnews.co.nz/story.asp?storyID=8795
2015-06-26,Quiet on local market,https://www.carbonnews.co.nz/story.asp?storyID=8796
2015-06-29,It's still a buy,https://www.carbonnews.co.nz/story.asp?storyID=8804
2015-06-30,Quiet day closes at $6.65,https://www.carbonnews.co.nz/story.asp?storyID=8813
2015-07-01,Carbon trades higher,https://www.carbonnews.co.nz/story.asp?storyID=8814
2015-07-02,Tight quote for NZUs,https://www.carbonnews.co.nz/story.asp?storyID=8815
2015-07-03,Spot carbon closes at $6.80,https://www.carbonnews.co.nz/story.asp?storyID=8816
2015-07-06,Carbon ticks along,https://www.carbonnews.co.nz/story.asp?storyID=8824
2015-07-07,Activity picking up on local market,https://www.carbonnews.co.nz/story.asp?storyID=8832
2015-07-08,Active trading in NZUs,https://www.carbonnews.co.nz/story.asp?storyID=8838
2015-07-09,A quieter day after a busy start to week,https://www.carbonnews.co.nz/story.asp?storyID=8844
2015-07-10,Carbon holds $6.80,https://www.carbonnews.co.nz/story.asp?storyID=8845
2015-07-13,Carbon on the march,https://www.carbonnews.co.nz/story.asp?storyID=8852
2015-07-14,"Market firm, and tender passes",https://www.carbonnews.co.nz/story.asp?storyID=8864
2015-07-15,NZUs take day off,https://www.carbonnews.co.nz/story.asp?storyID=8865
2015-07-20,Carbon consolidates,https://www.carbonnews.co.nz/story.asp?storyID=8869
2015-07-21,Market gets a bit busier,https://www.carbonnews.co.nz/story.asp?storyID=8883
2015-07-22,May 2016 $8 call options trade at $0.50,https://www.carbonnews.co.nz/story.asp?storyID=8884
2015-07-24,Market unchanged,https://www.carbonnews.co.nz/story.asp?storyID=8886
2015-07-27,No trade on Friday,https://www.carbonnews.co.nz/story.asp?storyID=8897
2015-07-28,Drifting through the doldrums,https://www.carbonnews.co.nz/story.asp?storyID=8902
2015-07-29,Light activity on local market,https://www.carbonnews.co.nz/story.asp?storyID=8901
2015-07-30,NZU left $6.80-6.90,https://www.carbonnews.co.nz/story.asp?storyID=8903
2015-07-31,Carbon holds $6.80 level,https://www.carbonnews.co.nz/story.asp?storyID=8904
2015-08-03,Carbon picks up at end of week,https://www.carbonnews.co.nz/story.asp?storyID=8919
2015-08-04,NZUs trade up to $6.95,https://www.carbonnews.co.nz/story.asp?storyID=8926
2015-08-05,Carbon holds steady,https://www.carbonnews.co.nz/story.asp?storyID=8927
2015-08-06,NZUs hold $6.90,https://www.carbonnews.co.nz/story.asp?storyID=8928
2015-08-07,Decent volume returns,https://www.carbonnews.co.nz/story.asp?storyID=8929
2015-08-10,Local market remains steady,https://www.carbonnews.co.nz/story.asp?storyID=8943
2015-08-11,All quiet on local market,https://www.carbonnews.co.nz/story.asp?storyID=8947
2015-08-12,Still quiet in local market,https://www.carbonnews.co.nz/story.asp?storyID=8948
2015-08-13,NZUs sit at $6.85,https://www.carbonnews.co.nz/story.asp?storyID=8949
2015-08-14,NZUs close a $6.90,https://www.carbonnews.co.nz/story.asp?storyID=8953
2015-08-17,NZUs trade at $6.90,https://www.carbonnews.co.nz/story.asp?storyID=8969
2015-08-18,Patient market holds steady,https://www.carbonnews.co.nz/story.asp?storyID=8970
2015-08-19,Small volumes trading at $6.80,https://www.carbonnews.co.nz/story.asp?storyID=8971
2015-08-20,NZUs trade at $6.90,https://www.carbonnews.co.nz/story.asp?storyID=8972
2015-08-21,NZUs trade at $6.90,https://www.carbonnews.co.nz/story.asp?storyID=8973
2015-08-24,Bid side firming up,https://www.carbonnews.co.nz/story.asp?storyID=8982
2015-08-25,NZUs open $6.60/7.00,https://www.carbonnews.co.nz/story.asp?storyID=8990
2015-08-26,NZUs open $6.60/$7,https://www.carbonnews.co.nz/story.asp?storyID=8991
2015-08-28,The spread narrows,https://www.carbonnews.co.nz/story.asp?storyID=8992
2015-08-31,NZUs hold steady,https://www.carbonnews.co.nz/story.asp?storyID=9009
2015-09-01,Market remains steady,https://www.carbonnews.co.nz/story.asp?storyID=9011
2015-09-02,NZUs trade higher,https://www.carbonnews.co.nz/story.asp?storyID=9010
2015-09-04,NZUs trade $6.80,https://www.carbonnews.co.nz/story.asp?storyID=9013
2015-09-07,Carbon holds in the high $6 range,https://www.carbonnews.co.nz/story.asp?storyID=9028
2015-09-09,Mexican standoff goes on,https://www.carbonnews.co.nz/story.asp?storyID=9035
2015-09-10,NZU interest building but prices stagnant,https://www.carbonnews.co.nz/story.asp?storyID=9036
2015-09-11,Local market a little weaker,https://www.carbonnews.co.nz/story.asp?storyID=9038
2015-09-14,NZUs start the week $6.70/6.85,https://www.carbonnews.co.nz/story.asp?storyID=9054
2015-09-15,NZUs trading higher,https://www.carbonnews.co.nz/story.asp?storyID=9055
2015-09-16,NZUs trade $6.75,https://www.carbonnews.co.nz/story.asp?storyID=9056
2015-09-17,Market a little quiet,https://www.carbonnews.co.nz/story.asp?storyID=9058
2015-09-21,Range likely to hold,https://www.carbonnews.co.nz/story.asp?storyID=9082
2015-09-22,Market in drift mode,https://www.carbonnews.co.nz/story.asp?storyID=9083
2015-09-23,Reasonable selling pushes prices,https://www.carbonnews.co.nz/story.asp?storyID=9084
2015-09-24,$6.50 holding as the low,https://www.carbonnews.co.nz/story.asp?storyID=9088
2015-09-25,"Lots on offer, but patchy biddiing",https://www.carbonnews.co.nz/story.asp?storyID=9093
2015-09-28,"Prices down, but volume up",https://www.carbonnews.co.nz/story.asp?storyID=9100
2015-09-29,Appetite to accumulate NZUs at these prices,https://www.carbonnews.co.nz/story.asp?storyID=9105
2015-09-30,NZUs settle at $6.67,https://www.carbonnews.co.nz/story.asp?storyID=9106
2015-10-01,Fourth quarter may bring fresh interest,https://www.carbonnews.co.nz/story.asp?storyID=9109
2015-10-02,Market edges higher,https://www.carbonnews.co.nz/story.asp?storyID=9110
2015-10-05,Decent volume both sides of the market,https://www.carbonnews.co.nz/story.asp?storyID=9127
2015-10-06,NZUs settle at $6.80,https://www.carbonnews.co.nz/story.asp?storyID=9131
2015-10-07,Interest picking up on local market,https://www.carbonnews.co.nz/story.asp?storyID=9132
2015-10-08,NZUs settle $6.75,https://www.carbonnews.co.nz/story.asp?storyID=9133
2015-10-13,NZUs settle $6.82,https://www.carbonnews.co.nz/story.asp?storyID=9151
2015-10-14,Big buy-order would push us to $7,https://www.carbonnews.co.nz/story.asp?storyID=9152
2015-10-15,Local market liquidity improves,https://www.carbonnews.co.nz/story.asp?storyID=9153
2015-10-16,No trading yesterday,https://www.carbonnews.co.nz/story.asp?storyID=9155
2015-10-19,Market likely to stay well-supported,https://www.carbonnews.co.nz/story.asp?storyID=9162
2015-10-20,NZUs settle $6.90,https://www.carbonnews.co.nz/story.asp?storyID=9170
2015-10-21,NZUs settle $6.90,https://www.carbonnews.co.nz/story.asp?storyID=9175
2015-10-22,NZUs settle at $7.05,https://www.carbonnews.co.nz/story.asp?storyID=9176
